# t,Benzaldehyde(dcm),NButylamine(dcm),A_N(dcm),A_N_N(dcm),Water(dcm),A_N_W(dcm),A_N_N_W(dcm),A_N_W_W(dcm),TS1_#(dcm),Hemiaminal(dcm),TS2_#(dcm),I_W(dcm),TS1N_#(dcm),Int_N(dcm),TS2N_#(dcm),I_N_W(dcm),TS1W_#(dcm),Int_W(dcm),TS2W_#(dcm),I_W_W(dcm),TS1NW_#(dcm),Int_N_W(dcm),TS2NW_#(dcm),I_N_W_W(dcm),TS1WW_#(dcm),Int_W_W(dcm),TS2WW_#(dcm),I_W_W_W(dcm),Imine(dcm)
5.426328580766304199e-02,5.995614041993199694e-02,5.995608998685646868e-02,4.361641174657136496e-05,1.443762817851825076e-08,9.997939402302874132e-04,1.039019788006407757e-09,1.011470138678118863e-12,2.068383795502817212e-12,0.000000000000000000e+00,4.896007051667189714e-14,0.000000000000000000e+00,1.692514267432619234e-15,0.000000000000000000e+00,8.217746293742828382e-09,0.000000000000000000e+00,1.640753239117078027e-08,0.000000000000000000e+00,1.733682692313297378e-10,0.000000000000000000e+00,1.895684013830447027e-07,0.000000000000000000e+00,7.010130030034696547e-13,0.000000000000000000e+00,1.136845618438595789e-08,0.000000000000000000e+00,3.614781697959838982e-16,0.000000000000000000e+00,1.952337057077250400e-09,1.895628790297096876e-121
5.681531264197479253e-02,5.995603030300966640e-02,5.995597821815010914e-02,4.371577598924288499e-05,1.443754743919905985e-08,9.997842306682972694e-04,1.039005769451443068e-09,1.011454685056291352e-12,2.068335935500144787e-12,0.000000000000000000e+00,5.189251858778840285e-14,0.000000000000000000e+00,1.857566265854822112e-15,0.000000000000000000e+00,8.280199426567462416e-09,0.000000000000000000e+00,1.747755621875381259e-08,0.000000000000000000e+00,1.733659277511635407e-10,0.000000000000000000e+00,1.985800286244130128e-07,0.000000000000000000e+00,7.010022917379797450e-13,0.000000000000000000e+00,1.188784401764287097e-08,0.000000000000000000e+00,3.614698056093272765e-16,0.000000000000000000e+00,2.041618755768745848e-09,1.988075896024684791e-121
6.015738985620860263e-02,5.995591367403720062e-02,5.995585943218293551e-02,4.381832367332062826e-05,1.443746173988193796e-08,9.997715116396885086e-04,1.038988386435716181e-09,1.011435840313943842e-12,2.068275156876645434e-12,0.000000000000000000e+00,5.574168386551645450e-14,0.000000000000000000e+00,2.085272241152315997e-15,0.000000000000000000e+00,8.350234496546273418e-09,0.000000000000000000e+00,1.888643652146783136e-08,0.000000000000000000e+00,1.733630248114918370e-10,0.000000000000000000e+00,2.103877645526787892e-07,0.000000000000000000e+00,7.009892301817098556e-13,0.000000000000000000e+00,1.256600907898713032e-08,0.000000000000000000e+00,3.614591837181372271e-16,0.000000000000000000e+00,2.158192785057226700e-09,2.109247852701598664e-121
6.237787395983297734e-02,5.995585029985438935e-02,5.995579462874873339e-02,4.387234232380460037e-05,1.443741505537417884e-08,9.997630588108722717e-04,1.038977335874659831e-09,1.011424032328505437e-12,2.068235744983070068e-12,0.000000000000000000e+00,5.830363177676276808e-14,0.000000000000000000e+00,2.243793291648109424e-15,0.000000000000000000e+00,8.390330615624469526e-09,0.000000000000000000e+00,1.982632278027597291e-08,0.000000000000000000e+00,1.733611796517236865e-10,0.000000000000000000e+00,2.182368207641363005e-07,0.000000000000000000e+00,7.009810459963335602e-13,0.000000000000000000e+00,1.301532479508751865e-08,0.000000000000000000e+00,3.614522959537602643e-16,0.000000000000000000e+00,2.235427726685259835e-09,2.189812801837981216e-121
6.349946707044241967e-02,5.995582178213142155e-02,5.995576539026754859e-02,4.389613448766664373e-05,1.443739401251713066e-08,9.997587884911492227e-04,1.038971877412160574e-09,1.011418244191027360e-12,2.068216077011393463e-12,0.000000000000000000e+00,5.959882922918704797e-14,0.000000000000000000e+00,2.326055557797571533e-15,0.000000000000000000e+00,8.408862923341705486e-09,0.000000000000000000e+00,2.030199605763245339e-08,0.000000000000000000e+00,1.733602682982539116e-10,0.000000000000000000e+00,2.222026800935170416e-07,0.000000000000000000e+00,7.009770342286990051e-13,0.000000000000000000e+00,1.324189848683254639e-08,0.000000000000000000e+00,3.614488587082694500e-16,0.000000000000000000e+00,2.274374287060320207e-09,2.230522733935431525e-121
6.684154428467622977e-02,5.995574840976717473e-02,5.995568987489333784e-02,4.395542595043487821e-05,1.443733974073326478e-08,9.997460611912891565e-04,1.038956021622540984e-09,1.011401581824196243e-12,2.068158264727476373e-12,0.000000000000000000e+00,6.346194842235338152e-14,0.000000000000000000e+00,2.579883358827214901e-15,0.000000000000000000e+00,8.457992305907463764e-09,0.000000000000000000e+00,2.172230877097587018e-08,0.000000000000000000e+00,1.733576212268633040e-10,0.000000000000000000e+00,2.340247956757371074e-07,0.000000000000000000e+00,7.009654856006430753e-13,0.000000000000000000e+00,1.391552065479119776e-08,0.000000000000000000e+00,3.614387552256406353e-16,0.000000000000000000e+00,2.390164665428868687e-09,2.351884161403523178e-121
7.018362149891003987e-02,5.995568896664010827e-02,5.995562829576411845e-02,4.400078836080726464e-05,1.443729559019490089e-08,9.997333297172307769e-04,1.038940656089813201e-09,1.011385620759877324e-12,2.068101401706224847e-12,0.000000000000000000e+00,6.732956025648240198e-14,0.000000000000000000e+00,2.846721143202516953e-15,0.000000000000000000e+00,8.499220420083536298e-09,0.000000000000000000e+00,2.314576388237658629e-08,0.000000000000000000e+00,1.733550562931311202e-10,0.000000000000000000e+00,2.458541234398891128e-07,0.000000000000000000e+00,7.009544231496651140e-13,0.000000000000000000e+00,1.458688376005498951e-08,0.000000000000000000e+00,3.614288176396940074e-16,0.000000000000000000e+00,2.505565295530069219e-09,2.473318406651972132e-121
7.170592605727030278e-02,5.995566572113626702e-02,5.995560407964155986e-02,4.401762020749551798e-05,1.443727826337152418e-08,9.997275291881056129e-04,1.038933791724437669e-09,1.011378543183370017e-12,2.068075760910588797e-12,0.000000000000000000e+00,6.909247940102563339e-14,0.000000000000000000e+00,2.972567515960617377e-15,0.000000000000000000e+00,8.515696282150776550e-09,0.000000000000000000e+00,2.379486721453710006e-08,0.000000000000000000e+00,1.733539105226635014e-10,0.000000000000000000e+00,2.512447322761118079e-07,0.000000000000000000e+00,7.009495177841900781e-13,0.000000000000000000e+00,1.489194061574075028e-08,0.000000000000000000e+00,3.614243365621365047e-16,0.000000000000000000e+00,2.558001048877684634e-09,2.528652706755947106e-121
7.352569871314384997e-02,5.995564055314901719e-02,5.995557775327813727e-02,4.403512131674344277e-05,1.443725945467103068e-08,9.997205940570398370e-04,1.038925677864920526e-09,1.011370214162345136e-12,2.068045286875948333e-12,0.000000000000000000e+00,7.120072909529119476e-14,0.000000000000000000e+00,3.126532243530730327e-15,0.000000000000000000e+00,8.533711071363216710e-09,0.000000000000000000e+00,2.457119234177915786e-08,0.000000000000000000e+00,1.733525562495711473e-10,0.000000000000000000e+00,2.576906648598631140e-07,0.000000000000000000e+00,7.009437450822366578e-13,0.000000000000000000e+00,1.525599570284314686e-08,0.000000000000000000e+00,3.614190108103918722e-16,0.000000000000000000e+00,2.620577517940061551e-09,2.594815463870176903e-121
7.686777592737766007e-02,5.995560043295208169e-02,5.995553551109192303e-02,4.406116115701852004e-05,1.443722934652639728e-08,9.997078542000950585e-04,1.038910989796957505e-09,1.011355223466168961e-12,2.067989730493645922e-12,0.000000000000000000e+00,7.507457198265972609e-14,0.000000000000000000e+00,3.419279745553922611e-15,0.000000000000000000e+00,8.562572074488626165e-09,0.000000000000000000e+00,2.599748209450998005e-08,0.000000000000000000e+00,1.733501048200754249e-10,0.000000000000000000e+00,2.695344201328294286e-07,0.000000000000000000e+00,7.009333553381882104e-13,0.000000000000000000e+00,1.592286434923885353e-08,0.000000000000000000e+00,3.614093015775405868e-16,0.000000000000000000e+00,2.735202668600872723e-09,2.716365808185193071e-121
8.020985314161147017e-02,5.995556633783932082e-02,5.995549930099207392e-02,4.408117608908095249e-05,1.443720361819860136e-08,9.996951101381716838e-04,1.038896511362708678e-09,1.011340533822399544e-12,2.067934575303994398e-12,0.000000000000000000e+00,7.895035701819409802e-14,0.000000000000000000e+00,3.724926221852061852e-15,0.000000000000000000e+00,8.586825993305212242e-09,0.000000000000000000e+00,2.742360785453601644e-08,0.000000000000000000e+00,1.733476885142460224e-10,0.000000000000000000e+00,2.813853871101294791e-07,0.000000000000000000e+00,7.009231742987525075e-13,0.000000000000000000e+00,1.658749750811399297e-08,0.000000000000000000e+00,3.613996624586138691e-16,0.000000000000000000e+00,2.849442077180620433e-09,2.837960642373839855e-121
8.242890475942860062e-02,5.995554636797076342e-02,5.995547793069107290e-02,4.409179718341010612e-05,1.443718847536320569e-08,9.996866460919059515e-04,1.038886990439223547e-09,1.011330913174150801e-12,2.067898129579230504e-12,0.000000000000000000e+00,8.152463655112642631e-14,0.000000000000000000e+00,3.934974037881915751e-15,0.000000000000000000e+00,8.600736502778938847e-09,0.000000000000000000e+00,2.837007714840652840e-08,0.000000000000000000e+00,1.733460996284550503e-10,0.000000000000000000e+00,2.892580977277277375e-07,0.000000000000000000e+00,7.009165064816397620e-13,0.000000000000000000e+00,1.702756531348612845e-08,0.000000000000000000e+00,3.613932930729548919e-16,0.000000000000000000e+00,2.925081598038338787e-09,2.918717974146581853e-121
8.355193035584528027e-02,5.995553696599218579e-02,5.995546782115029200e-02,4.409646793004552706e-05,1.443718132407437909e-08,9.996823618706755701e-04,1.038882196349368764e-09,1.011326079315583867e-12,2.067879731062177006e-12,0.000000000000000000e+00,8.282766413449462793e-14,0.000000000000000000e+00,4.043432771905539869e-15,0.000000000000000000e+00,8.607172462429995213e-09,0.000000000000000000e+00,2.884887307069834775e-08,0.000000000000000000e+00,1.733452995898650361e-10,0.000000000000000000e+00,2.932435562145879945e-07,0.000000000000000000e+00,7.009131562681987748e-13,0.000000000000000000e+00,1.724990279672313830e-08,0.000000000000000000e+00,3.613900776820912611e-16,0.000000000000000000e+00,2.963297047717950328e-09,2.959593944519341387e-121
8.689400757007909037e-02,5.995551136101330558e-02,5.995544011515682031e-02,4.410799307626105901e-05,1.443716176944631305e-08,9.996696094001023339e-04,1.038868010808724329e-09,1.011311811522936619e-12,2.067825131480387069e-12,0.000000000000000000e+00,8.670618472387683748e-14,0.000000000000000000e+00,4.374759921320031846e-15,0.000000000000000000e+00,8.624175727556820416e-09,0.000000000000000000e+00,3.027271901562968579e-08,0.000000000000000000e+00,1.733429323594400183e-10,0.000000000000000000e+00,3.051089148676595644e-07,0.000000000000000000e+00,7.009032676775412931e-13,0.000000000000000000e+00,1.791008775230592833e-08,0.000000000000000000e+00,3.613805356632687955e-16,0.000000000000000000e+00,3.076768873103199963e-09,3.081260857140042282e-121
9.023608478431291435e-02,5.995548856650528141e-02,5.995541522660192274e-02,4.411670792407635679e-05,1.443714425960698746e-08,9.996568527289471581e-04,1.038853920792561526e-09,1.011297682021672489e-12,2.067770710270817912e-12,0.000000000000000000e+00,9.058561017865626096e-14,0.000000000000000000e+00,4.718868195701215726e-15,0.000000000000000000e+00,8.638400034379536497e-09,0.000000000000000000e+00,3.169458696196275892e-08,0.000000000000000000e+00,1.733405811354785216e-10,0.000000000000000000e+00,3.169814504907988839e-07,0.000000000000000000e+00,7.008934749577942421e-13,0.000000000000000000e+00,1.856805991210200852e-08,0.000000000000000000e+00,3.613710248174425546e-16,0.000000000000000000e+00,3.189858846226707306e-09,3.202956522754288019e-121
9.357816199854672445e-02,5.995546787489776375e-02,5.995539244790067807e-02,4.412332004309994972e-05,1.443712828059513862e-08,9.996440918622893131e-04,1.038839901190560303e-09,1.011283654994273792e-12,2.067716418414983926e-12,0.000000000000000000e+00,9.446571218208597467e-14,0.000000000000000000e+00,5.075717753787557056e-15,0.000000000000000000e+00,8.650290436037659916e-09,0.000000000000000000e+00,3.311403948230683726e-08,0.000000000000000000e+00,1.733382417111265313e-10,0.000000000000000000e+00,3.288611480247240215e-07,0.000000000000000000e+00,7.008837532785414470e-13,0.000000000000000000e+00,1.922382672622869282e-08,0.000000000000000000e+00,3.613615365779592956e-16,0.000000000000000000e+00,3.302568246863985791e-09,3.324677109180101675e-121
9.475540884043921752e-02,5.995546094700628104e-02,5.995538478648393399e-02,4.412528847491017366e-05,1.443712291480540963e-08,9.996395958478219036e-04,1.038834974582804172e-09,1.011278731286094825e-12,2.067697315205807776e-12,0.000000000000000000e+00,9.583259419921346180e-14,0.000000000000000000e+00,5.204445096903596788e-15,0.000000000000000000e+00,8.654026924146860804e-09,0.000000000000000000e+00,3.361336355118313682e-08,0.000000000000000000e+00,1.733374196259828442e-10,0.000000000000000000e+00,3.330474752287626683e-07,0.000000000000000000e+00,7.008803408188560502e-13,0.000000000000000000e+00,1.945429679426376584e-08,0.000000000000000000e+00,3.613581980325993888e-16,0.000000000000000000e+00,3.342179742183867465e-09,3.367558230563193542e-121
9.692023921278053455e-02,5.995544864085389919e-02,5.995537113370221632e-02,4.412847476950891909e-05,1.443711336365323746e-08,9.996313268046293221e-04,1.038825929101122355e-09,1.011269697772881652e-12,2.067662211204567065e-12,0.000000000000000000e+00,9.834628249878922063e-14,0.000000000000000000e+00,5.445268512681864882e-15,0.000000000000000000e+00,8.660336014541595974e-09,0.000000000000000000e+00,3.453059443948795773e-08,0.000000000000000000e+00,1.733359102495856169e-10,0.000000000000000000e+00,3.407479928810304136e-07,0.000000000000000000e+00,7.008740799928679844e-13,0.000000000000000000e+00,1.987739572198623104e-08,0.000000000000000000e+00,3.613520631314267689e-16,0.000000000000000000e+00,3.414898368577577988e-09,3.446418402422501291e-121
1.002623164270143447e-01,5.995543062097869608e-02,5.995535104059295656e-02,4.413241549805138738e-05,1.443709933197805709e-08,9.996185575657733600e-04,1.038811995894425587e-09,1.011255798043748420e-12,2.067608071809466242e-12,0.000000000000000000e+00,1.022272425910786849e-13,0.000000000000000000e+00,5.827479828996528512e-15,0.000000000000000000e+00,8.668767235329307454e-09,0.000000000000000000e+00,3.594403283661827125e-08,0.000000000000000000e+00,1.733335853050577014e-10,0.000000000000000000e+00,3.526419654281360797e-07,0.000000000000000000e+00,7.008644465642949744e-13,0.000000000000000000e+00,2.052877421504968987e-08,0.000000000000000000e+00,3.613426015365537194e-16,0.000000000000000000e+00,3.526850471520074141e-09,3.568178417432454638e-121
1.036043936412481548e-01,5.995541358897080869e-02,5.995533194225274864e-02,4.413536852988440129e-05,1.443708602118274863e-08,9.996057841557500802e-04,1.038798093547693421e-09,1.011241944358914136e-12,2.067553984585605907e-12,0.000000000000000000e+00,1.061085194369942286e-13,0.000000000000000000e+00,6.222311037058581975e-15,0.000000000000000000e+00,8.675803671236661668e-09,0.000000000000000000e+00,3.735414675939910884e-08,0.000000000000000000e+00,1.733312655334447550e-10,0.000000000000000000e+00,3.645430458225740653e-07,0.000000000000000000e+00,7.008548450565483945e-13,0.000000000000000000e+00,2.117796951192995083e-08,0.000000000000000000e+00,3.613331490593233275e-16,0.000000000000000000e+00,3.638425814394892450e-09,3.689955263011610225e-121
1.069464708554819649e-01,5.995539731852885662e-02,5.995531361236141471e-02,4.413756016616498720e-05,1.443707326688045660e-08,9.995930065845885695e-04,1.038784214038149280e-09,1.011228125270418844e-12,2.067499933888912127e-12,0.000000000000000000e+00,1.099900400145757001e-13,0.000000000000000000e+00,6.629721471195060087e-15,0.000000000000000000e+00,8.681664895099522620e-09,0.000000000000000000e+00,3.876072829353178167e-08,0.000000000000000000e+00,1.733289495906487218e-10,0.000000000000000000e+00,3.764512142208773100e-07,0.000000000000000000e+00,7.008452675333539195e-13,0.000000000000000000e+00,2.182498891913789218e-08,0.000000000000000000e+00,3.613237029657187241e-16,0.000000000000000000e+00,3.749625655905450289e-09,3.811747047961617851e-121
1.089252311519009753e-01,5.995538795198786242e-02,5.995530302970833447e-02,4.413859107881274292e-05,1.443706591071731763e-08,9.995854393472932385e-04,1.038776003824220345e-09,1.011219954977704919e-12,2.067467942668873424e-12,0.000000000000000000e+00,1.122882763666234859e-13,0.000000000000000000e+00,6.876851199117078765e-15,0.000000000000000000e+00,8.684670701327676760e-09,0.000000000000000000e+00,3.959178049369969542e-08,0.000000000000000000e+00,1.733275796360879735e-10,0.000000000000000000e+00,3.835050753689856565e-07,0.000000000000000000e+00,7.008396049938972051e-13,0.000000000000000000e+00,2.220705036947491561e-08,0.000000000000000000e+00,3.613181120653722690e-16,0.000000000000000000e+00,3.815287833305216875e-09,3.883863187463586186e-121
1.102885480697157750e-01,5.995538158335149415e-02,5.995529582459879075e-02,4.413921670805019860e-05,1.443706090468432883e-08,9.995802248623176980e-04,1.038770349343016792e-09,1.011214329330302384e-12,2.067445904075308949e-12,0.000000000000000000e+00,1.138717313018629604e-13,0.000000000000000000e+00,7.049670465732996087e-15,0.000000000000000000e+00,8.686570479753752662e-09,0.000000000000000000e+00,4.016356952471761413e-08,0.000000000000000000e+00,1.733266361325715461e-10,0.000000000000000000e+00,3.883664507795789651e-07,0.000000000000000000e+00,7.008357060584376280e-13,0.000000000000000000e+00,2.246983974318439876e-08,0.000000000000000000e+00,3.613142605217231389e-16,0.000000000000000000e+00,3.860451254755166273e-09,3.933551881084126456e-121
1.136306252839495851e-01,5.995536626077375975e-02,5.995527845627979247e-02,4.414046082039573893e-05,1.443704884548622299e-08,9.995674390006444639e-04,1.038756495120965898e-09,1.011200550340962483e-12,2.067391886695236889e-12,0.000000000000000000e+00,1.177535537180510978e-13,0.000000000000000000e+00,7.482117794401320627e-15,0.000000000000000000e+00,8.690643591697214717e-09,0.000000000000000000e+00,4.156256040015748047e-08,0.000000000000000000e+00,1.733243244318792605e-10,0.000000000000000000e+00,4.002887342201893445e-07,0.000000000000000000e+00,7.008261563353223434e-13,0.000000000000000000e+00,2.311252910539164629e-08,0.000000000000000000e+00,3.613048202506599548e-16,0.000000000000000000e+00,3.970903838508785832e-09,4.055368702269825256e-121
